ID,Gender,Car,Realty,Children,Salary,Income_Type,Education,Family_Status,House_Type,AGE,EXPERIENCE,Occupation_Type,Family_Size,Risk,ACCOUNT_DURATION
5117077,0,0,0,0,180000,2,1,0,0,27.3,1.11,0,2,0,9
5117078,0,0,0,0,180000,2,1,0,0,27.3,1.11,0,2,0,17
5117080,0,0,0,0,180000,2,1,0,0,27.3,1.11,0,2,0,31
5117081,0,0,0,0,180000,2,1,0,0,27.3,1.11,0,2,0,30
5117082,0,0,0,0,180000,2,1,0,0,27.3,1.11,0,2,0,5
5117084,1,1,1,0,225000,2,2,1,0,32.7,0.4,18,1,0,13
5117085,1,1,1,0,225000,2,2,1,0,32.7,0.4,18,1,0,10
5117086,1,1,1,0,225000,2,2,1,0,32.7,0.4,18,1,0,17
5117088,1,1,0,0,225000,2,2,1,0,51.1,19.475,12,1,0,50
5117093,1,1,1,0,360000,0,2,0,0,38.4,0,12,2,0,11
5117095,1,1,1,0,360000,0,2,0,0,38.4,0,12,2,0,10
5117098,1,1,1,0,360000,0,2,0,0,38.4,0,12,2,0,15
5117111,1,1,1,1,380250,2,2,0,0,43.3,1.2,12,3,0,9
5117118,1,1,1,0,225000,2,1,0,0,45.1,1.11,4,2,0,21
5117121,1,1,1,0,225000,2,1,0,0,45.1,1.11,4,2,0,22
5117122,0,0,1,0,76500,0,2,1,0,58.8,0,12,1,1,59
5117123,0,1,1,2,202500,2,2,0,0,36,3.4,11,4,0,11
5117127,0,1,1,2,202500,2,2,0,0,36,3.4,11,4,0,10
5117128,0,0,1,1,247500,2,2,0,0,36,3.6,10,3,0,15
5117129,0,0,1,1,247500,2,2,0,0,36,3.6,10,3,0,7
5117131,0,0,1,0,270000,2,1,1,0,28.5,2.2,15,1,0,32
5117136,1,1,1,0,135000,2,1,0,0,30.1,4.2,8,2,0,51
5117139,1,0,1,1,270000,2,2,1,0,37.2,6,15,2,0,49
5117141,0,0,1,4,261000,2,2,0,0,34.2,4.4,6,6,0,23
5117142,0,0,1,4,261000,2,2,0,0,34.2,4.4,6,6,0,8
5117144,1,1,0,0,360000,2,2,1,0,44.7,1.3,4,1,0,7
5117149,1,1,0,0,360000,2,2,1,0,44.7,1.3,4,1,0,8
5117151,1,1,0,0,360000,2,2,1,0,44.7,1.3,4,1,0,6
5117152,1,1,0,0,360000,2,2,1,0,44.7,1.3,4,1,0,4
5117153,0,0,0,0,171000,2,2,1,0,48.1,12.2,12,1,0,37
5117155,0,0,0,0,171000,2,2,1,0,48.1,12.2,12,1,0,36
5117156,0,1,0,1,270000,2,1,0,0,30.8,1.3,3,3,0,54
5117157,0,1,1,0,144000,2,1,0,0,24.7,0.1,12,2,0,24
5117159,0,0,0,1,135000,2,2,1,0,44.3,14.1,11,2,0,25
5117160,0,0,0,1,135000,2,2,1,0,44.3,14.1,11,2,0,33
5117161,0,0,0,1,135000,2,2,1,0,44.3,14.1,11,2,0,53
5117163,0,0,0,1,135000,2,2,1,0,44.3,14.1,11,2,0,32
5117165,0,0,0,1,135000,2,2,1,0,44.3,14.1,11,2,0,48
5117170,0,1,1,0,380250,0,1,0,0,64.9,0,12,2,0,29
5117171,0,1,1,0,380250,0,1,0,0,64.9,0,12,2,0,16
5117175,0,0,1,0,252000,0,1,0,0,63.1,0,12,2,0,57
5117176,0,0,1,0,252000,0,1,0,0,63.1,0,12,2,0,20
5117177,1,0,1,0,135000,2,1,0,0,54.2,19.475,8,2,0,17
5117182,1,1,0,0,112500,0,2,0,0,56.4,0,12,2,0,30
5117186,1,1,0,0,112500,0,2,0,0,56.4,0,12,2,0,49
5117187,1,0,0,1,270000,2,2,1,0,38.9,2.3,10,2,0,10
5117189,0,0,1,3,207000,2,2,1,0,41.1,1.3,12,4,0,17
5117190,0,0,1,3,207000,2,2,1,0,41.1,1.3,12,4,0,10
5117191,0,0,1,3,207000,2,2,1,0,41.1,1.3,12,4,0,6
5117193,0,0,1,0,135000,0,2,0,0,58.8,0,12,2,0,18
5117194,0,0,1,0,135000,0,2,0,0,58.8,0,12,2,0,38
5117195,0,0,1,0,135000,0,2,0,0,58.8,0,12,2,0,8
5117196,0,0,1,0,135000,0,2,0,0,58.8,0,12,2,0,9
5117199,0,0,1,0,135000,0,2,0,0,58.8,0,12,2,0,22
5117200,0,0,1,0,135000,0,2,0,0,58.8,0,12,2,0,16
5117201,0,0,1,0,135000,2,2,1,0,37,0.3,15,1,0,20
5117203,0,0,1,0,135000,2,2,1,0,37,0.3,15,1,0,19
5117204,0,0,1,0,135000,2,2,1,0,37,0.3,15,1,0,13
5117205,0,0,1,0,135000,2,2,1,0,37,0.3,15,1,0,2
5117206,0,0,1,0,81000,2,2,0,0,41.4,19.475,11,2,0,25
5117210,0,0,1,0,81000,2,2,0,0,41.4,19.475,11,2,0,18
5117211,1,1,1,0,135000,2,2,0,0,44.8,1.8,12,2,0,13
5117214,1,1,1,0,135000,2,2,0,0,44.8,1.8,12,2,0,12
5117215,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,14
5117216,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,4
5117217,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,42
5117218,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,17
5117219,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,8
5117220,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,22
5117221,0,0,1,0,202500,2,2,0,0,30.5,5.4,3,2,0,25
5117223,1,1,1,0,315000,2,2,0,0,44.7,14.4,12,2,0,22
5117224,1,1,1,0,315000,2,2,0,0,44.7,14.4,12,2,0,21
5117225,1,1,1,0,315000,2,2,0,0,44.7,14.4,12,2,0,9
5117226,0,0,1,1,67500,2,2,0,0,28.4,0.7,15,3,0,19
5117227,1,0,1,0,36900,2,2,0,0,50.1,4.11,8,2,0,7
5117228,1,0,1,0,36900,2,2,0,0,50.1,4.11,8,2,0,4
5117230,1,0,1,0,135000,2,2,0,0,37.1,19.475,8,2,0,39
5117231,1,0,1,0,135000,2,2,0,0,37.1,19.475,8,2,0,42
5117233,1,0,1,0,135000,2,2,0,0,37.1,19.475,8,2,0,31
5117234,1,0,1,0,135000,2,2,0,0,37.1,19.475,8,2,0,13
5117235,1,0,1,0,135000,2,2,0,0,37.1,19.475,8,2,0,35
5117241,1,0,1,0,135000,2,2,0,0,37.1,19.475,8,2,0,17
5117236,1,0,1,0,364500,2,2,0,0,22.1,1.1,8,2,0,16
5117237,1,0,1,0,364500,2,2,0,0,22.1,1.1,8,2,0,13
5117238,1,0,1,0,364500,2,2,0,0,22.1,1.1,8,2,0,2
5117239,1,0,1,0,364500,2,2,0,0,22.1,1.1,8,2,0,1
5117242,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,37
5117243,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,16
5117245,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,13
5117246,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,6
5117248,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,19
5117250,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,17
5117251,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,15
5117252,0,0,1,2,112500,2,2,0,0,35.6,6.6,8,4,0,8
5117254,0,1,1,0,207000,2,1,0,0,61.4,9.7,11,2,0,38
5117255,0,1,1,0,207000,2,1,0,0,61.4,9.7,11,2,0,50
5117256,0,1,1,0,207000,2,1,0,0,61.4,9.7,11,2,0,39
5117257,0,1,1,0,207000,2,1,0,0,61.4,9.7,11,2,0,24
5117258,0,0,1,0,112500,0,2,0,0,61.3,0,12,2,0,32
5117259,0,0,1,0,112500,0,2,0,0,61.3,0,12,2,0,53
5117261,0,0,1,0,112500,0,2,0,0,61.3,0,12,2,0,52
5117262,0,0,1,0,112500,0,2,0,0,61.3,0,12,2,0,31
5117264,0,0,1,0,112500,0,2,0,0,61.3,0,12,2,0,26
5117266,1,0,1,0,225000,2,2,1,0,45.2,0.11,11,1,0,40
5117267,1,0,1,0,225000,2,2,1,0,45.2,0.11,11,1,0,20
5117268,1,0,1,0,225000,2,2,1,0,45.2,0.11,11,1,0,28
5117271,0,1,0,0,202500,2,1,0,0,46,5.3,8,2,0,47
5117272,1,0,1,2,135000,2,2,0,0,54.6,16.7,8,4,0,44
5117273,1,0,1,2,135000,2,2,0,0,54.6,16.7,8,4,0,35
5117274,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,20
5117275,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,28
5117276,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,38
5117277,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,9
5117278,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,18
5117279,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,30
5117282,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,23
5117283,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,37
5117284,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,19
5117286,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,39
5117290,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,22
5117291,1,1,1,1,180000,2,1,0,0,38.7,4.11,10,3,0,2
5117295,1,0,0,0,225000,2,1,1,1,56.11,14.6,10,1,0,24
5117296,1,0,1,2,112500,2,2,0,0,58.4,19.475,8,4,0,7
5117298,1,0,1,2,112500,2,2,0,0,58.4,19.475,8,4,0,58
5117299,1,0,1,2,112500,2,2,0,0,58.4,19.475,8,4,0,52
5117301,1,0,1,2,112500,2,2,0,0,58.4,19.475,8,4,0,2
5117302,0,0,1,1,112500,2,2,0,0,35.11,2.4,12,3,0,11
5117307,0,0,1,1,112500,2,2,0,0,35.11,2.4,12,3,0,39
5117309,0,0,1,1,112500,2,2,0,0,35.11,2.4,12,3,0,10
5117311,0,0,0,1,202500,2,2,0,1,49.2,9.11,10,3,0,26
5117312,0,0,0,1,202500,2,2,0,1,49.2,9.11,10,3,0,12
5117314,1,0,1,1,292500,2,2,0,0,45.6,4.7,8,3,0,10
5117316,1,1,1,1,315000,2,1,0,0,47.7,1.4,6,3,0,32
5117317,1,1,1,1,315000,2,1,0,0,47.7,1.4,6,3,0,20
5117318,1,1,1,1,315000,2,1,0,0,47.7,1.4,6,3,0,5
5117319,1,1,1,1,315000,2,1,0,0,47.7,1.4,6,3,0,29
5117321,1,1,1,1,315000,2,1,0,0,47.7,1.4,6,3,0,7
5117322,1,1,1,1,315000,2,1,0,0,47.7,1.4,6,3,0,6
5117323,0,0,1,1,380250,2,1,1,3,33.2,1.6,10,2,0,16
5117324,0,0,1,1,380250,2,1,1,3,33.2,1.6,10,2,0,43
5117325,0,0,1,1,380250,2,1,1,3,33.2,1.6,10,2,0,19
5117329,0,0,1,1,380250,2,1,1,3,33.2,1.6,10,2,0,52
5117330,0,1,1,0,270000,2,2,1,0,41.2,6.2,15,1,0,21
5117331,0,1,1,0,270000,2,2,1,0,41.2,6.2,15,1,0,23
5117334,0,1,1,0,270000,2,2,1,0,41.2,6.2,15,1,0,22
5117336,0,1,1,0,270000,2,2,1,0,41.2,6.2,15,1,0,12
5117338,0,0,0,0,225000,2,2,0,0,26.9,0.3,12,2,0,32
5117339,0,0,0,0,225000,2,2,0,0,26.9,0.3,12,2,0,7
5117341,0,0,0,0,225000,2,2,0,0,26.9,0.3,12,2,0,6
5117342,0,0,0,0,135000,0,2,1,1,62.6,0,12,1,0,45
5117344,0,0,0,0,135000,0,2,1,1,62.6,0,12,1,0,18
5117345,0,0,0,0,135000,0,2,1,1,62.6,0,12,1,0,19
5117352,0,1,1,0,193500,2,2,1,0,49.4,4.1,8,1,0,2
5117354,0,1,1,0,193500,2,2,1,0,49.4,4.1,8,1,0,4
5117355,0,0,1,3,135000,2,2,0,0,33.4,6.3,15,5,0,5
5117356,0,0,1,3,135000,2,2,0,0,33.4,6.3,15,5,0,18
5117358,0,0,1,3,135000,2,2,0,0,33.4,6.3,15,5,0,10
5117359,1,1,1,1,180000,2,1,0,3,32.7,4.7,8,3,0,12
5117360,1,1,1,1,180000,2,1,0,3,32.7,4.7,8,3,0,33
5117364,1,1,1,1,180000,2,1,0,3,32.7,4.7,8,3,0,25
5117365,1,1,1,1,180000,2,1,0,3,32.7,4.7,8,3,0,13
5117366,1,1,1,1,180000,2,1,0,3,32.7,4.7,8,3,0,22
5117367,1,1,1,1,180000,2,1,0,3,32.7,4.7,8,3,0,21
5117369,1,1,1,0,135000,2,1,1,0,50.2,10.4,4,1,0,5
5117373,0,1,0,0,135000,2,2,0,0,34,1.8,8,2,0,5
5117374,0,1,0,0,135000,2,2,0,0,34,1.8,8,2,0,14
5117376,0,1,0,0,135000,2,2,0,0,34,1.8,8,2,0,16
5117377,0,1,0,0,135000,2,2,0,0,34,1.8,8,2,0,13
5117383,1,0,1,2,67500,2,2,0,0,32.4,4.9,10,4,0,2
5117396,0,1,0,0,292500,2,2,0,0,41.5,2,12,2,0,15
5117397,0,1,0,0,292500,2,2,0,0,41.5,2,12,2,0,44
5117398,1,0,0,0,180000,2,2,1,0,26.2,5.4,8,1,0,13
5117400,1,0,0,0,180000,2,2,1,0,26.2,5.4,8,1,0,11
5117401,1,0,0,0,180000,2,2,1,0,26.2,5.4,8,1,0,5
5117402,1,0,0,0,180000,2,2,1,0,26.2,5.4,8,1,0,3
5117403,0,0,0,0,94500,2,2,0,0,45.11,4.5,18,2,0,9
5117404,0,0,0,0,94500,2,2,0,0,45.11,4.5,18,2,0,23
5117407,0,0,0,0,94500,2,2,0,0,45.11,4.5,18,2,0,39
5117410,0,0,0,0,94500,2,2,0,0,45.11,4.5,18,2,0,34
5117411,0,0,0,0,112500,2,2,0,1,52,1.11,12,2,0,11
5117413,0,0,0,0,81000,0,2,1,0,61,0,12,1,1,52
5117414,0,0,0,0,112500,2,1,0,0,37.2,0.6,3,2,0,29
5117415,0,1,0,0,112500,2,2,0,0,44.5,9.9,15,2,0,12
5117416,0,1,0,0,112500,2,2,0,0,44.5,9.9,15,2,0,19
5117417,0,1,0,0,112500,2,2,0,0,44.5,9.9,15,2,0,11
5117419,0,1,0,0,112500,2,2,0,0,44.5,9.9,15,2,0,18
5117420,0,1,0,0,112500,2,2,0,0,44.5,9.9,15,2,0,7
5117431,1,1,0,0,157500,2,2,0,0,53,6.7,8,2,0,40
5117434,1,1,0,0,157500,2,2,0,0,53,6.7,8,2,0,30
5117435,0,0,0,0,270000,2,1,0,0,42.1,0.11,12,2,0,22
5117438,0,0,1,0,135000,0,2,1,0,50.3,0,12,1,0,4
5117439,0,0,0,0,180000,2,2,0,0,46.8,3.6,3,2,0,22
5117440,0,0,0,2,166500,2,2,0,0,35.8,4.4,2,4,0,9
5117441,0,0,0,2,166500,2,2,0,0,35.8,4.4,2,4,0,13
5117442,1,1,0,0,180000,2,2,0,0,54.1,6.5,4,2,0,24
5117443,1,1,0,0,180000,2,2,0,0,54.1,6.5,4,2,0,10
5117445,1,1,0,0,180000,2,2,0,0,54.1,6.5,4,2,0,25
5117447,1,1,0,0,180000,2,2,0,0,54.1,6.5,4,2,0,23
5117456,1,0,1,0,121500,2,2,0,0,38.8,8.6,8,2,0,4
5117458,1,0,1,0,121500,2,2,0,0,38.8,8.6,8,2,0,3
5117459,0,1,0,1,148500,2,2,0,0,31.12,10.4,15,3,0,33
5117460,0,1,0,1,148500,2,2,0,0,31.12,10.4,15,3,0,9
5117461,0,1,0,1,148500,2,2,0,0,31.12,10.4,15,3,0,35
5117462,0,1,0,1,148500,2,2,0,0,31.12,10.4,15,3,0,8
5117478,0,0,0,0,292500,2,2,0,0,38.12,3.1,15,2,0,36
5117479,0,0,0,0,292500,2,2,0,0,38.12,3.1,15,2,0,38
5117480,0,0,0,0,292500,2,2,0,0,38.12,3.1,15,2,0,10
5117481,0,0,0,0,292500,2,2,0,0,38.12,3.1,15,2,0,19
5117483,0,0,0,0,292500,2,2,0,0,38.12,3.1,15,2,0,2
5117484,1,1,0,0,135000,2,2,0,0,52.2,10.9,4,2,0,31
5117485,1,1,0,0,135000,2,2,0,0,52.2,10.9,4,2,0,30
5117486,1,1,0,0,135000,2,2,0,0,52.2,10.9,4,2,0,29
5117487,0,0,0,0,108000,2,2,0,0,51.7,3.1,8,2,0,13
5117489,0,0,0,0,108000,2,2,0,0,51.7,3.1,8,2,0,12
5117490,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,2
5117491,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,4
5117493,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,5
5117496,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,50
5117497,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,14
5117498,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,3
5117500,1,0,1,0,90000,2,2,0,0,45.1,1.11,9,2,0,6
5117504,1,0,0,0,247500,2,2,1,0,28,3.9,8,1,0,6
5117505,1,0,0,0,247500,2,2,1,0,28,3.9,8,1,0,4
5117506,1,0,0,0,247500,2,2,1,0,28,3.9,8,1,0,21
5117507,1,0,0,0,247500,2,2,1,0,28,3.9,8,1,0,22
5117508,0,0,0,2,180000,2,2,0,0,33.3,0.4,2,4,0,48
5117510,0,0,0,2,180000,2,2,0,0,33.3,0.4,2,4,0,12
5117512,0,0,0,2,180000,2,2,0,0,33.3,0.4,2,4,0,36
5117513,0,0,0,2,180000,2,2,0,0,33.3,0.4,2,4,0,43
5117518,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,21
5117519,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,37
5117523,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,36
5117524,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,26
5117527,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,33
5117528,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,31
5117529,0,0,0,1,144000,2,2,1,2,39.6,9.7,6,2,0,27
5117530,1,0,0,0,112500,0,2,0,0,60.6,0,12,2,0,35
5117531,0,0,0,0,76500,2,2,0,0,42.3,5.4,3,2,0,42
5117532,0,0,0,0,135000,2,1,0,0,42.8,4.5,15,2,0,2
5117533,0,0,0,0,135000,2,1,0,0,42.8,4.5,15,2,0,10
5117534,0,0,0,0,135000,2,1,0,0,42.8,4.5,15,2,0,15
5117536,0,0,0,0,135000,2,1,0,0,42.8,4.5,15,2,0,13
5117561,0,0,0,0,135000,2,2,0,0,42.5,1.9,8,2,0,32
5117562,0,0,0,0,135000,2,2,0,0,42.5,1.9,8,2,0,38
5117563,0,0,0,0,135000,2,2,0,0,42.5,1.9,8,2,0,36
5117564,0,0,0,0,135000,2,2,0,0,42.5,1.9,8,2,0,4
5117565,1,0,0,0,337500,0,2,0,0,61.5,0,12,2,0,8
5117568,1,1,0,1,247500,2,1,0,0,28.6,8.9,7,3,0,26
5117599,1,1,1,0,112500,0,2,1,0,58.7,0,12,1,0,2
5117600,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,19
5117602,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,22
5117603,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,18
5117605,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,15
5117608,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,2
5117609,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,13
5117611,0,0,0,0,157500,2,1,0,0,38.7,6.2,3,2,0,57
5117614,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,23
5117615,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,15
5117616,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,32
5117618,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,22
5117619,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,31
5117620,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,16
5117621,0,0,0,0,166500,2,1,0,0,58.9,10.11,3,2,0,17
5117622,1,1,0,2,112500,2,1,0,0,40.1,0.4,4,4,0,15
5117623,1,1,0,2,112500,2,1,0,0,40.1,0.4,4,4,0,25
5117624,1,1,0,1,202500,2,1,0,1,42.7,2.5,4,3,0,31
5117625,1,0,0,0,157500,2,1,1,0,26.11,0.7,12,1,0,25
5117626,1,0,0,0,157500,2,1,1,0,26.11,0.7,12,1,0,54
5117627,1,0,0,0,157500,2,1,1,0,26.11,0.7,12,1,0,51
5117628,1,0,0,0,157500,2,1,1,0,26.11,0.7,12,1,0,22
5117631,0,0,0,0,90000,0,2,1,0,66.2,0,12,1,0,51
5117632,1,1,0,0,112500,0,2,0,0,51.6,0,12,2,0,37
5117634,0,0,0,0,90000,2,1,1,0,33.2,1.3,0,1,0,1
5117635,1,0,0,0,180000,2,1,0,0,29.3,4.2,2,2,0,13
5117636,1,0,0,0,180000,2,1,0,0,29.3,4.2,2,2,0,35
5117637,1,0,0,0,180000,2,1,0,0,29.3,4.2,2,2,0,5
5117639,1,0,0,0,180000,2,1,0,0,29.3,4.2,2,2,0,20
5117657,0,1,0,0,69750,0,1,1,0,57.8,0,12,1,0,22
5117659,0,1,0,0,69750,0,1,1,0,57.8,0,12,1,0,21
5117660,1,0,0,0,162000,0,2,0,0,64.9,0,12,2,0,51
5117664,1,0,0,0,162000,0,2,0,0,64.9,0,12,2,0,52
5117666,1,0,0,0,162000,0,2,0,0,64.9,0,12,2,0,8
5117667,0,0,1,0,112500,2,2,1,0,31.7,2.8,15,1,0,17
5117668,0,0,1,0,112500,2,2,1,0,31.7,2.8,15,1,0,18
5117669,0,0,1,0,112500,2,2,1,0,31.7,2.8,15,1,0,14
5117670,0,0,1,0,112500,2,2,1,0,31.7,2.8,15,1,0,16
5117681,0,0,0,0,72000,0,2,1,0,63.5,0,12,1,0,29
5117683,0,0,0,0,72000,0,2,1,0,63.5,0,12,1,0,13
5117684,0,0,0,0,72000,0,2,1,0,63.5,0,12,1,0,7
5117685,0,0,0,0,72000,0,2,1,0,63.5,0,12,1,0,2
5117688,0,0,1,1,99000,2,2,0,0,29.1,0.4,15,3,0,27
5117689,0,0,1,1,99000,2,2,0,0,29.1,0.4,15,3,0,16
5117690,0,0,1,1,99000,2,2,0,0,29.1,0.4,15,3,0,26
5117691,0,0,1,1,99000,2,2,0,0,29.1,0.4,15,3,0,38
5117693,0,0,1,1,99000,2,2,0,0,29.1,0.4,15,3,0,30
5117694,0,0,0,0,265500,2,2,1,0,62.1,11.6,12,1,0,29
5117695,0,0,0,0,265500,2,2,1,0,62.1,11.6,12,1,0,30
5117716,1,1,0,0,315000,2,2,0,0,45.8,13.1,4,2,0,11
5117718,1,1,0,0,315000,2,2,0,0,45.8,13.1,4,2,0,10
5117723,0,0,0,0,247500,2,1,1,0,51.2,4.11,6,1,1,41
5117724,0,0,0,0,247500,2,1,1,0,51.2,4.11,6,1,0,42
5117726,0,0,0,0,247500,2,1,1,0,51.2,4.11,6,1,0,40
5117727,0,0,0,0,247500,2,1,1,0,51.2,4.11,6,1,0,24
5117728,0,0,0,0,247500,2,1,1,0,51.2,4.11,6,1,0,21
5117729,0,0,0,0,112500,2,1,0,3,27.1,1.11,15,2,0,17
5117730,0,0,0,0,112500,2,1,0,3,27.1,1.11,15,2,0,10
5117736,0,1,0,0,225000,2,1,1,0,38.2,8.2,0,1,0,33
5117737,0,1,0,0,225000,2,1,1,0,38.2,8.2,0,1,0,38
5117738,0,1,0,0,225000,2,1,1,0,38.2,8.2,0,1,0,23
5117742,0,1,0,0,225000,2,1,1,0,38.2,8.2,0,1,0,35
5117763,1,1,0,0,202500,2,2,0,0,55.9,1.1,17,2,0,21
5117787,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,1,45
5117788,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,1,51
5117790,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,0,29
5117793,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,1,59
5117794,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,1,41
5117795,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,0,21
5117796,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,0,12
5117797,0,1,0,2,162000,2,1,0,0,26.5,2.2,3,4,0,1
5117799,1,1,0,2,225000,2,2,0,0,40.2,3.5,4,4,0,57
5117801,1,0,0,0,112500,0,2,0,0,62.11,0,12,2,0,58
5117803,1,0,0,0,112500,0,2,0,0,62.11,0,12,2,0,16
5117804,0,0,0,0,67500,0,2,1,0,59.2,0,12,1,0,19
5117805,0,0,0,0,67500,0,2,1,0,59.2,0,12,1,0,7
5117806,0,1,0,0,90000,2,1,0,0,31.6,2.3,15,2,0,56
5117809,0,1,0,0,168750,0,2,0,0,57.7,0,12,2,0,3
5117810,0,1,0,0,168750,0,2,0,0,57.7,0,12,2,0,4
5117813,1,0,0,0,126000,0,1,0,0,56.6,0,12,2,0,16
5117814,1,0,0,0,126000,0,1,0,0,56.6,0,12,2,0,19
5117815,1,0,0,0,126000,0,1,0,0,56.6,0,12,2,0,17
5117817,1,1,0,0,274500,2,2,0,0,47.9,9.9,8,2,0,9
5117819,1,1,0,0,274500,2,2,0,0,47.9,9.9,8,2,0,4
5117825,1,1,1,0,202500,0,2,0,0,44,0,12,2,0,49
5117826,1,1,1,0,202500,0,2,0,0,44,0,12,2,0,43
5117827,0,0,0,0,94500,0,2,1,0,64.9,0,12,1,0,4
5117828,0,0,0,0,94500,0,2,1,0,64.9,0,12,1,0,16
5117829,0,0,0,0,94500,0,2,1,0,64.9,0,12,1,0,6
5117842,0,0,0,0,162000,0,2,0,0,53.11,0,12,2,0,42
5117843,0,0,0,0,162000,0,2,0,0,53.11,0,12,2,0,44
5117844,0,0,0,0,162000,0,2,0,0,53.11,0,12,2,0,33
5117846,0,0,0,0,135000,0,2,1,0,62.1,0,12,1,0,7
5117847,0,0,0,0,135000,0,2,1,0,62.1,0,12,1,0,6
5117851,0,0,0,1,135000,2,1,0,3,29.9,6.5,3,3,0,28
5117852,0,0,0,1,135000,2,1,0,3,29.9,6.5,3,3,0,7
5117853,0,0,0,1,135000,2,1,0,3,29.9,6.5,3,3,0,6
5117871,1,1,0,0,112500,0,2,0,0,58.7,0,12,2,0,14
5117873,0,0,0,0,157500,2,1,0,0,25.9,1,15,2,0,19
5117874,0,0,0,0,135000,2,1,0,0,50.1,19.475,3,2,0,24
5117876,1,0,0,0,58500,2,2,1,0,37.5,6.6,1,1,0,5
5117877,1,0,0,0,58500,2,2,1,0,37.5,6.6,1,1,0,37
5117879,1,1,0,0,292500,2,2,0,0,50.7,1.3,4,2,0,8
5117880,1,1,0,0,292500,2,2,0,0,50.7,1.3,4,2,0,16
5117881,1,1,0,0,292500,2,2,0,0,50.7,1.3,4,2,0,30
5117882,1,1,0,0,292500,2,2,0,0,50.7,1.3,4,2,0,45
5117883,1,1,0,0,292500,2,2,0,0,50.7,1.3,4,2,0,61
5117885,1,1,0,0,292500,2,2,0,0,50.7,1.3,4,2,0,3
5117886,0,1,0,0,187650,2,1,1,0,23.3,0.9,12,1,0,6
5117888,0,1,0,0,187650,2,1,1,0,23.3,0.9,12,1,0,5
5117892,0,1,1,2,90000,2,2,0,0,31.5,4.6,3,4,0,9
5117895,0,1,0,0,112500,0,2,0,0,61.2,0,12,2,0,36
5117899,0,0,0,0,76500,0,2,1,0,65.5,0,12,1,0,34
